"";"V1";"V2"
"208";-0,101850660638041;0,254733095439167
"210";0,155116723965934;0,0304902181772081
"211";0,486540432368791;-0,101355769619773
"212";0,0666775655256242;0,10650882259481
"213";0,240365473304298;0,0226601140507907
"214";0,0220767691195845;-0,413096649314453
"215";-0,305248678324778;-0,088193832692507
"217";-0,365381901241101;-0,0244445622197275
"219";-0,0391954491388158;-0,37782635305827
"220";0,118234896383732;0,211219828263398
"221";0,293855667247579;0,311598783961575
"223";0,244261700790707;0,398712069550543
"224";0,237814919200566;-0,0349101046704626
"225";-0,32332286271085;-0,14410797911236
"227";0,179528720197648;-0,376755257059053
"228";-0,195469407980532;0,304565553030075
"229";0,0123650291893179;0,0396242034255738
"230";-0,464625336646709;-0,0492661585802706
"231";-0,0878553780311915;0,229902215146713
"232";-0,368050732541868;-0,0664868074911779
"234";0,535288412310525;-0,20977011869119
"235";0,0309934110377412;0,179671659210321
"240";0,222559254120744;0,227916516552209
"241";-0,104971836806857;0,158891329060207
"242";-0,25849259077906;-0,00855575262318298
"243";-0,307560503065566;-0,106702276014945
"245";-0,240791668569439;-0,0650379505178031
"246";-0,294612199011111;-0,0948659230148235
"247";0,286847095672221;-0,503427702467096
"249";0,0971067147092314;0,281738345669385
"250";0,286847095672221;-0,503427702467095
"251";-0,165344701579371;0,306253687698022
"253";0,466719618873296;-0,149789993050209
"254";-0,0346445476049763;0,272044196249257
"255";-0,391531093876837;-0,0247389197695188
"256";0,178114640587719;0,134450865008756
"257";-0,109210534014381;-0,150010090923617
"259";0,256492751241685;-0,512678419537732
"262";-0,0725603640963147;0,354737330217959
"264";-0,134738200617901;-0,0214588453312424
"265";0,171887042611213;0,311794614444872
"268";0,224454754468255;-0,382750289973177
"271";0,210809569394381;0,132673269672674
"273";0,0512815969411085;0,0456615062437274
"274";-0,0760897427152929;-0,248640406014929
"275";-0,197273850651709;-0,22376133363593
"276";0,52078319984078;-0,199994450164922
"277";-0,0591144277883452;-0,306482725696306
"278";-0,305248678324778;-0,0881938326925071
"279";0,165740441381665;-0,0385242040017288
"280";0,535288412310525;-0,20977011869119
"281";0,511806249801616;-0,180956474146944
"282";0,139722446891143;0,366552065333266
"283";-0,103744954804889;0,170211419044351
"284";0,0369174272676665;0,186034577392964
"285";0,2564332316563;0,389952038673527
"286";0,50938007535179;-0,206941997196429
"288";0,392895884137465;0,012702425871598
"289";-0,0352864815449663;0,215572728544142
"290";-0,465437369311137;-0,101138478513195
"291";0,294873524968555;-0,0444684389425717
"293";0,266026856634799;-0,458194546635901
"294";-0,28997866023973;-0,0898127234315641
"295";0,267891977014018;0,415609818359368
